Date,text,DataSource,Polarity,SentimentScore,Sentiment,match
29-04-2016 11:14,b'Rovi to acquire @TiVo. Read more at: https://t.co/WJxY9csMJK https://t.co/hm7y86LNoB',SocialMedia,0.5,5,Very Positive,FALSE
29-04-2016 01:40,"b'Prescription pills + scotch = one out of control passenger. Can you finish this ""Bridesmaids"" quote? ""Help me, I\'m  __________.""'",SocailMedia,0,3,Neutral,FALSE
29-04-2016 00:41,b'We are throwing it way back for this #TBT. Which old school sitcom is your fav?',SocailMedia,0.05,3,Neutral,FALSE
28-04-2016 22:09,b'@meeby Hey there! Thanks for reaching out. @TiVoSupport can look into this one.',SocailMedia,0.2,3,Neutral,FALSE
28-04-2016 21:15,"b'What do the shows ""Family Guy"" and ""Gilmore Girls"" have in common? Surprisingly, Seth MacFarlane. https://t.co/mkWdWm2UxB'",SocailMedia,0.2,3,Neutral,FALSE
28-04-2016 19:41,"b""Watch and learn some #SVOD Do's and Don'ts with @nscreenmedia! https://t.co/aYa1D0nWZm https://t.co/oQHvDMb8j2""",SocialMedia,0,3,Neutral,FALSE
28-04-2016 19:15,b'@sillybabybean Glad to help! \xe2\x98\xba\xef\xb8\x8f',SocailMedia,0.625,5,Very Positive,FALSE
28-04-2016 19:15,"b'@rickievz Hey, Rickie. Bringing in @TiVoSupport to help answer your questions. Thanks!'",SocailMedia,0.25,4,Positive,FALSE
28-04-2016 19:14,b'@liniment Hey there. We can have @TiVoSupport look into this for you!',SocailMedia,0,3,Neutral,FALSE
28-04-2016 19:13,b'@tomofpittsburgh The PURRRfect pair.',SocailMedia,0,3,Neutral,FALSE
28-04-2016 19:13,b'@brett728 Nice! Watch the one on Rubicon Trail yet?',SocailMedia,0.75,5,Very Positive,FALSE
28-04-2016 19:11,b'@michael24j Hi Michael. Have you reached out to @TiVoSupport? They should be able to help.',SocailMedia,0.5,5,Very Positive,FALSE
28-04-2016 19:10,b'@kallik67 Hey there! The folks over at @TiVoSupport can answer any questions you have. Thanks!',SocailMedia,0.25,4,Positive,FALSE
28-04-2016 18:55,"b'Stylish, smart and a bump above the rest. Discover the BOLT here: https://t.co/qpWEoiw3Hw https://t.co/rXwT062sY8'",SocailMedia,0.238095238,3,Neutral,FALSE
28-04-2016 18:55,"b""@mmahaffie That's what we're here for, Mike!""",SocailMedia,0,3,Neutral,FALSE
28-04-2016 17:54,"b'@newrealmmedia Yeah, you read that right! \xf0\x9f\x99\x8c'",SocailMedia,0.357142857,4,Positive,FALSE
28-04-2016 17:50,b'@functioncg Mission accomplished. Thanks for the shoutout!',SocailMedia,0.225,3,Neutral,FALSE
28-04-2016 17:48,b'@tommylawrence6 Hi Tommy! @TiVoSupport will be able to answers any questions you have.',SocailMedia,0.5,5,Very Positive,FALSE
28-04-2016 17:39,b'@tcanelle \xf0\x9f\x91\x8d',SocailMedia,0,3,Neutral,FALSE
28-04-2016 17:38,"b'@jtgriffin Plus, his tribute to late, great artists!'",SocailMedia,0.35,4,Positive,FALSE
28-04-2016 17:05,"b""It's kind of like cruise control for slow-moving shows. Get the lowdown on  #QuickMode: https://t.co/hLJyU5hJVg""",SocailMedia,0.6,5,Very Positive,FALSE
28-04-2016 12:13,"b""Rovi's @cndawesontv engages the @tvconnectevent panel on next-gen TV viewers and their discovery habits in London. https://t.co/ZpCgWx3bEh""",SocialMedia,0,3,Neutral,FALSE
28-04-2016 08:16,"b""Don't forget: see @cndawesontv speak today at 12:00 at #TVConnect in London! https://t.co/D3eAAop2Iz""",SocialMedia,0,3,Neutral,FALSE
28-04-2016 07:51,"b""Join the Rovi EMEA team for the final day of the @tvconnectevent conference in London. DM us if you'd like to meet. https://t.co/yCM3EGI1mN""",SocialMedia,0,3,Neutral,FALSE
28-04-2016 02:02,b'Which one of these daily tasks would you want to use #SkipMode on?',SocailMedia,0,3,Neutral,FALSE
27-04-2016 23:29,"b""On Monday: TiVo Roamio OTA 1 TB, the world's best antenna DVR, now with no service fees. https://t.co/MHGhVxgVl2 https://t.co/LoJXMxQIH8""",SocailMedia,1,5,Very Positive,FALSE
27-04-2016 21:00,"b'On National #BabeRuthDay treat yourself to a Baby Ruth and a screening of ""The Sandlot"": https://t.co/d4VLH8prWH'",SocailMedia,0,3,Neutral,FALSE
27-04-2016 17:45,"b""Say what? We bet you didn't know these 23 strange #moviefacts: https://t.co/YWXGjEgMGf""",SocailMedia,-0.05,2,Negative,FALSE
27-04-2016 17:35,b'What would it take for you to consider #cordcutting in your own home?',SocialMedia,0.6,5,Very Positive,FALSE
27-04-2016 14:07,b'What were your favorite new shows this #television season? What pilots are you looking forward to next season? #TV #entertainment',SocialMedia,0.212121212,3,Neutral,FALSE
27-04-2016 13:29,"b""We're at @tvconnectevent in London this week. Message us if you'd like to meet up. #tvconnect https://t.co/EhzLOLd2NX""",SocialMedia,0,3,Neutral,FALSE
27-04-2016 13:02,"b'In #WesternEurope, #payTV subscriptions are on track to grow: https://t.co/nF9glW1ir0.'",SocialMedia,0,3,Neutral,FALSE
27-04-2016 02:00,"b'#DidYouKnow plane pieces from the wreckage on ""Lost"" were made into instruments &amp; used on the soundtrack? https://t.co/kqy92nNWaI'",SocailMedia,0,3,Neutral,FALSE
27-04-2016 00:00,"b'He never sees it coming. Fill in the blank: ""Oh my God! They killed _______!""'",SocailMedia,-0.125,2,Negative,FALSE
26-04-2016 23:57,"b""Survey reveals rumors of traditional TV's death have been greatly exaggerated. https://t.co/61fiQ6IZcq via @TiVoResearch""",SocailMedia,-0.25,2,Negative,FALSE
26-04-2016 22:17,"b""#YouTubeRed, YouTube's paid service, plans for expansion: https://t.co/Y6QNuOGa7A.""",SocialMedia,0,3,Neutral,FALSE
26-04-2016 20:25,"b'We know it\'s Tuesday, but it feels like Friday! Why? Because ""Friday"" was released on this day in 1995. https://t.co/KGTLu8Imsv'",SocailMedia,0,3,Neutral,FALSE
26-04-2016 19:08,"b""@kevth 'Game changer' is our middle name, Kevin!""",SocailMedia,-0.2,2,Negative,FALSE
26-04-2016 18:16,b'Register now for our free May 4 webinar &amp; learn how #entertainment consumption is changing: https://t.co/MudoDLGycS. https://t.co/wjD9ADFwUy',SocialMedia,0.4,4,Positive,FALSE
26-04-2016 17:25,"b'Buckle up! ""Top Gear"" comes back on the air tonight. What\'s your #dreamcar?'",SocailMedia,0.25,4,Positive,FALSE
26-04-2016 16:46,b'@jasonwwilliams Hi Jason! Looping in the @TiVoSupport team to have a look. Hold tight!',SocailMedia,-0.223214286,2,Negative,FALSE
26-04-2016 16:07,"b'RT @ParksAssociates: Along with #multiscreen, on-demand has forced video to be delivered a different way, says @BrettsView: https://t.co/id\xe2\x80\xa6'",SocialMedia,-0.15,2,Negative,FALSE
26-04-2016 14:27,"b'The way we watch #TV is changing\xe2\x80\x94and now, so the decisions about if and when to cancel are, too: https://t.co/bD3QgnY0wc. #upfronts'",SocialMedia,0,3,Neutral,FALSE
26-04-2016 01:10,"b'One button to skip them all. Say ""goodbye"" to commercials and ""hello"" to smoother viewing. https://t.co/D7vrHxkKVF'",SocailMedia,0,3,Neutral,FALSE
25-04-2016 23:05,"b""@brycefsu Stop, you're making us blush \xf0\x9f\x98\x8a Thanks for the love!""",SocailMedia,0.4125,4,Positive,FALSE
25-04-2016 23:03,b'@intlmike Hi Mike. Can you please DM us with more info? Sorry to hear about this experience.',SocailMedia,0,3,Neutral,FALSE
25-04-2016 23:02,"b""@teethinthedark How'd you like it? Spill!""",SocailMedia,0,3,Neutral,FALSE
25-04-2016 22:47,b'@mpc8181 Hey there! @TiVoSupport will be able to help you out here.',SocailMedia,0.5,5,Very Positive,FALSE
25-04-2016 22:45,"b'@tonyanator Hi Tonya! Thanks for the feedback. If you have any questions about your menu, please contact @TiVoSupport.'",SocailMedia,0.2,3,Neutral,FALSE
25-04-2016 22:43,b'@savagedem Hi Michael! Bringing in @TiVoSupport here to help.',SocailMedia,0,3,Neutral,FALSE
25-04-2016 22:42,"b""@jsnmck Hey there. Sorry to hear about this experience! Please DM us with your concerns, we'd like to learn more.""",SocailMedia,-0.0625,2,Negative,FALSE
25-04-2016 22:10,"b'Woody Allen\'s love letter to NYC, ""Manhattan,"" was released today in 1979. What\'s your favorite movie based in New York?'",SocailMedia,0.378787879,4,Positive,FALSE
25-04-2016 21:18,b'This #streaming player just launched a new level of service: https://t.co/VkW6OCa5gr.',SocialMedia,0.136363636,3,Neutral,FALSE
25-04-2016 20:41,b'How one reported fared after cutting the cord: https://t.co/DG79CNvV4u. #cordcutting #payTV',SocialMedia,-0.6,1,Very Negative,FALSE
25-04-2016 17:38,"b""What's up with the #settopbox proposal? @tedstew has the latest: https://t.co/yTY7X72rRU. via @variety""",SocialMedia,0.5,5,Very Positive,FALSE
25-04-2016 17:10,"b'Today in 2001, the French romantic comedy ""Am\xc3\xa9lie"" was released. Haven\'t seen it? It\'s streaming on #Netflix: https://t.co/gqmua3KCLP'",SocailMedia,0,3,Neutral,FALSE
25-04-2016 14:59,b'#ICYMI: Last week at #APEXMarket @cndawesontv illuminated the future of #metadata: https://t.co/fqsWsqZMTm.',SocialMedia,0,3,Neutral,FALSE
23-04-2016 01:35,b'Happy #EarthDay. Only a true #YasQueen can finish the 4 R\xe2\x80\x99s from #BroadCity. Reduce. Reuse. Recycle. R________.',SocailMedia,0.383333333,4,Positive,FALSE
22-04-2016 22:30,b'This robot knows a thing or two about #EarthDay. Can you #NameThatMovie? https://t.co/AFQvlDynYx',SocailMedia,0,3,Neutral,FALSE
22-04-2016 22:17,"b""What's your favorite way to watch #TV? This survey says Americans prefer #OTT #streaming services: https://t.co/7Q8uM1mYKe.""",SocialMedia,0.5,5,Very Positive,FALSE
22-04-2016 21:18,b'@shivvy Good call!',SocailMedia,0.875,5,Very Positive,FALSE
22-04-2016 20:29,"b""Jack Nicholson was born on this day. What's his best movie?""",SocailMedia,1,5,Very Positive,FALSE
22-04-2016 19:38,"b""We're having a great time in Vegas at #NABShow. Thanks to all who joined us for @bkasrel &amp; @VanessaVarian's panels! https://t.co/LvY8WGqAPr""",SocialMedia,0.525,5,Very Positive,FALSE
22-04-2016 18:12,b'Spaces for our May 4 webinar on #entertainment consumption are filling fast! Register now: https://t.co/MudoDLGycS. https://t.co/WUBgEujS7j',SocialMedia,0.25,4,Positive,FALSE
22-04-2016 17:00,"b'Will you be checking out ""The Huntsman: Winter\'s War"" this weekend? Peep the trailer: https://t.co/pwTzyyJqw6'",SocailMedia,0,3,Neutral,FALSE
22-04-2016 15:54,b'RT @stevewymer: So proud to work for an awesome company like @TiVo that is so committed to worthy causes! #everyonematters https://t.co/9QK\xe2\x80\xa6',SocailMedia,0.738888889,5,Very Positive,FALSE
22-04-2016 14:42,"b'Well, this is one way to handle #bingewatching! https://t.co/rZVTSFWwha'",SocialMedia,0,3,Neutral,FALSE
22-04-2016 14:40,b'RT @JessyCritical: The @RoviCorp bake sale yesterday raised almost \xc2\xa3112 for @WWF! #EarthDay',SocialMedia,0,3,Neutral,FALSE
21-04-2016 21:18,"b""There's probably a #streaming service out there for your most\xc2\xa0treasured niche interest: https://t.co/aq14kKAwir.""",SocialMedia,0,3,Neutral,FALSE
21-04-2016 19:18,"b'@lo_babee @mamahambrick @lexxgreen Press 5 on TiVo Central and choose ""Disney Channel Originals Marathon"" to record them all with one click!'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 19:15,b'What show should you #bingewatch next? Take this quiz to find out and tweet us your results: https://t.co/2k6molPfRK',SocailMedia,0,3,Neutral,FALSE
21-04-2016 18:33,"b'RT @Ovum: Could #YouTubeRed change how #TV &amp; #Video content is made, sold and measured? https://t.co/587vxqiWZP'",SocialMedia,0,3,Neutral,FALSE
21-04-2016 18:14,"b'@samcan1 Press 5 from TiVo Central and choose ""Disney Channel Originals Marathon"" to record them all with one click!'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 17:58,"b""Don't forget: @bkasrel's #NABShow panel starts at 11:30am PT! See you in S228. https://t.co/BQ7CN73jJ1 @NABShow https://t.co/PWiLk18UI3""",SocialMedia,0,3,Neutral,FALSE
21-04-2016 17:41,"b""We are saddened today at the news of Prince's passing. His music meant so much to so many. https://t.co/qMpnSO5zIq""",SocailMedia,0.5,5,Very Positive,FALSE
21-04-2016 17:15,"b'Girl, you don\'t need makeup! Grab the wine because ""Inside Amy Schumer"" premieres tonight: https://t.co/pjDFMI8Su5'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 16:57,"b'@ogmiguelv Hi Miguel, have you touched base with @TiVoSupport? They will be able to help you.'",SocailMedia,-0.15,2,Negative,FALSE
21-04-2016 16:41,"b'@bamfingbob Press 5 from TiVo Central and choose the ""Disney Channel Originals Marathon"" to record them all with just one click!'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 16:05,b'.@bkasrel discusses #data driven #TV advertising at 11:30am PT today at #NABShow! https://t.co/BQ7CN73jJ1 @NABShow https://t.co/3pzleFN7K6',SocialMedia,0,3,Neutral,FALSE
21-04-2016 11:18,"b""Who will be at @tvconnectevent in London next week? Make sure to stop by @cndawesontv's panel at 12:00 on April 28!""",SocialMedia,0.3125,4,Positive,FALSE
21-04-2016 04:29,b'@sparkymom56 That kind of indecision will not serve you at the wall...or as the President of the United States.',SocailMedia,0.6,5,Very Positive,FALSE
21-04-2016 04:28,b'@shareefahtoday We just have strong opinions about movies.',SocailMedia,0.433333333,4,Positive,FALSE
21-04-2016 04:28,"b""@thinbits Isn't everyone having some fun today?""",SocailMedia,0.3,4,Positive,FALSE
21-04-2016 04:06,"b'@avidfan451 for the purposes of this collection: yes, yes they were.'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 04:01,"b'@BrHopkins At the end of the day, who ends up sitting on the Iron Throne?'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 03:57,b'@avidfan451 Are we wrong?',SocailMedia,-0.5,2,Negative,FALSE
21-04-2016 03:51,b'@sparkymom56 You have to pick one: Selena or Sansa?',SocailMedia,0,3,Neutral,FALSE
21-04-2016 03:49,"b'@mtamtamta Thankfully, no one is every just brutally killed on this show with little or no warning....oh wait.'",SocailMedia,-0.19375,2,Negative,FALSE
21-04-2016 03:49,"b""@marieimy What's been your favorite part of S1 of @LimitlessCBS?""",SocailMedia,0.5,5,Very Positive,FALSE
21-04-2016 03:47,b'@jessicamillerrm You chose...wisely. #LastCrusade #IndianaJones #TheyShouldLetChrisPrattPlayThatRole',SocailMedia,0,3,Neutral,FALSE
21-04-2016 03:40,"b""@jessicamillerrm Ok, but you have to pick one: Nerdy engineers or Night's Watch? Time to choose!""",SocailMedia,0.625,5,Very Positive,FALSE
21-04-2016 03:36,b'@shyam1915 Until that last....30....seconds....ugh! Ultimate Cliffhanger!',SocailMedia,0,3,Neutral,FALSE
21-04-2016 03:20,"b""@natejgreene We're just trying to give the people what they want...besides Funyuns. We're pretty sure lots of people want Funyuns right now.""",SocailMedia,0.345238095,4,Positive,FALSE
21-04-2016 03:18,b'@excuseyou77 And we love you. But we do not love Mortdecai.',SocailMedia,0.125,3,Neutral,FALSE
21-04-2016 02:57,"b'@Fashionolizer Press 5 from TiVo Central and choose the ""Disney Channel Originals Marathon"" to record them all with just one click!'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 02:57,"b'@Disneylizer Press 5 from TiVo Central and choose the ""Disney Channel Originals Marathon"" to record them all with just one click!'",SocailMedia,0,3,Neutral,FALSE
21-04-2016 02:49,b'@UltraEpicure Both will count. Sorry about the confusion!',SocailMedia,-0.625,1,Very Negative,FALSE
21-04-2016 02:15,"b'@HeyGeek Sadly, Mortdecai was not.'",SocailMedia,-0.5,2,Negative,FALSE
21-04-2016 01:55,b'@SUPERMAMA808 But who wins at the Game of Thrones???',SocailMedia,-0.05,2,Negative,FALSE
21-04-2016 01:45,"b""What's your favorite movie or TV show located in #SanFrancisco? #citybythebay""",SocailMedia,0.5,5,Very Positive,FALSE
21-04-2016 00:33,b'@Traced_Inc Hopefully tonight @JeffProbst will have nothing for a team and tell them to head back to camp. #Probstisms',SocailMedia,0,3,Neutral,FALSE
20-04-2016 23:20,b'@MonicaMcCarthy2 Time to get binging -- Winter is coming this Sunday!',SocailMedia,0,3,Neutral,FALSE
20-04-2016 22:56,"b""@s_sasek Season 2 of @vinylHBO is definitely happening...but there's no premiere date yet. Luckily your OnePass is set and ready to go!""",SocailMedia,0.194444444,3,Neutral,FALSE
20-04-2016 22:19,"b'@Joewhite45 Don\'t forget to watch @clarkgregg tackle @britneyspears ""Toxic"" this week on @SpikeLSB! https://t.co/wbnsXczxXB'",SocailMedia,0,3,Neutral,FALSE
20-04-2016 21:45,"b'You know ""Annie Hall"" premiered today in 1977, but here are 15 facts from the film you might not have known: https://t.co/EROYv0t8rZ'",SocailMedia,0,3,Neutral,FALSE
20-04-2016 21:38,"b'Football, basketball, baseball\xe2\x80\x94is your favorite major sporting event the biggest draw for advertisers? https://t.co/WbiX6UTLPW'",SocialMedia,0.28125,4,Positive,FALSE
20-04-2016 21:32,"b'RT @theAPEXassoc: Talk like a human, not a machine, says @cndawesontv on metadata -&gt; https://t.co/2eaPoJUyM1 #APEXMarket @RoviCorp https://\xe2\x80\xa6'",SocialMedia,0,3,Neutral,FALSE
20-04-2016 20:36,"b""Get excited, Sharks fans. It's time for Game 4! #TurnUpInTeal https://t.co/VTUG6BCySd""",SocailMedia,-0.0625,2,Negative,FALSE
20-04-2016 18:58,b'@mjanufc Hey there! The folks over at @TiVoSupport will be able to assist you.',SocailMedia,0.5,5,Very Positive,FALSE
20-04-2016 18:22,b'@formfireglass Bringing in @TiVoSupport to help answer any questions you have on the BOLT. Thanks!',SocailMedia,0.25,4,Positive,FALSE
20-04-2016 18:21,b'@pamiekp Pamie + SkipMode = #BFFs',SocailMedia,0,3,Neutral,FALSE
20-04-2016 18:18,b'@heatherabc Cool idea!',SocailMedia,0.4375,4,Positive,FALSE
20-04-2016 17:57,"b'@sdiori Aw, shucks!'",SocailMedia,0,3,Neutral,FALSE
20-04-2016 17:36,"b""Skip commercials fast, so you don't get furious: https://t.co/fs8ZBDuXRk""",SocailMedia,0.2,3,Neutral,FALSE
20-04-2016 17:03,"b""#NABShow: Who's joining us at 10:30am PT for @VanessaVarian's panel on #metadata &amp; #entertainment? See you in S227! https://t.co/vQNSoKawrd""",SocialMedia,0,3,Neutral,FALSE
20-04-2016 16:56,"b'RT @theAPEXassoc: Young ppl are more confident speaking into a device. By 2020, nearly all searches may be voice-based. \xe2\x80\x93 @cndawesontv, @ro\xe2\x80\xa6'",SocialMedia,0.3,4,Positive,FALSE
20-04-2016 16:37,"b""Is anyone surprised that there's a record for #bingewatching? @variety's @xpangler has the scoop: https://t.co/FmpGX8r58G. #streaming""",SocialMedia,0.1,3,Neutral,FALSE
20-04-2016 15:53,"b""Thrilled to be in Las Vegas for #NABShow! Stop by S227 at 10:30am PT today for @VanessaVarian's panel. #metadata https://t.co/eKgBnjkcDE""",SocialMedia,0.75,5,Very Positive,FALSE
20-04-2016 15:32,b'RT @vodprofessional: Who are the specialists in CRS? We included @thinkanalytics and @RoviCorp in our list - check it out here: https://t.c\xe2\x80\xa6',SocialMedia,0,3,Neutral,FALSE
20-04-2016 13:36,"b'RT @theAPEXassoc: Around 60% of people worldwide are streaming most of their content on the go vs. in the home, says @cndawesontv, @rovicor\xe2\x80\xa6'",SocialMedia,0.5,5,Very Positive,FALSE
20-04-2016 09:06,b'#APEXMarket attendees: see @cndawesontv discuss #Metadata in the 21st Century today at 12:15 CEST! https://t.co/27O1PvuIju',SocialMedia,0,3,Neutral,FALSE
20-04-2016 01:30,"b""You are what you eat, but you aren't what you watch. More from @TivoResearch: https://t.co/CI1maQW87t""",SocailMedia,0.5,5,Very Positive,FALSE
19-04-2016 23:29,"b'@machzel08 Hey, Bryan! We appreciate the feedback, and will pass along. Any other suggestions, please submit at https://t.co/AfJvOA9DfR'",SocailMedia,-0.125,2,Negative,FALSE
19-04-2016 23:26,b'@bingogreenpig Hey there! Have you already contacted @TiVoSupport?',SocailMedia,0,3,Neutral,FALSE
19-04-2016 22:18,"b""How is #peakTV affecting #TV #pilot season? For one thing, it's less frenzied: https://t.co/RtieNnN1HM""",SocialMedia,-0.166666667,2,Negative,FALSE
19-04-2016 21:37,"b""Who's watching the game tomorrow? #TurnUpInTeal  https://t.co/5LTZQSV4dn""",SocailMedia,-0.4,2,Negative,FALSE
19-04-2016 20:59,"b'Toast to Pied Piper\xe2\x80\x99s future! @HBO GO users, catch @SiliconHBO this Sunday. https://t.co/3jQaumZY2U'",SocailMedia,0,3,Neutral,FALSE
19-04-2016 19:36,b'@susandennis Hi Susan! Let @TiVoSupport know if you need any help during setup.',SocailMedia,0,3,Neutral,FALSE
19-04-2016 19:35,"b""@leighlijones We're sorry to hear that, Erin. Please send us a DM with your concerns, we'd love the opportunity to help.""",SocailMedia,0,3,Neutral,FALSE
19-04-2016 19:34,"b""Boo-yah! @Inc on the BOLT, and how it's changing the way you search for content. https://t.co/C5zNqjl8Xl https://t.co/uL3msYJcWu""",SocailMedia,0,3,Neutral,FALSE
19-04-2016 19:27,"b""What services are your favorite #movies &amp; #TVshows available on? @FanTV knows\xe2\x80\x94and it'll find them fast. https://t.co/rVy7dada7O""",SocialMedia,0.366666667,4,Positive,FALSE
19-04-2016 19:17,"b""@landsailor702 Just keepin' it real.""",SocailMedia,0.2,3,Neutral,FALSE
19-04-2016 18:42,"b""Vampires beware, it's #NationalGarlicDay! Which famous vamp would you ward off with garlic?""",SocailMedia,0.5,5,Very Positive,FALSE
19-04-2016 18:05,b'@christine426 How could you not love someone who channels their inner Cyndi Lauper?',SocailMedia,-0.125,2,Negative,FALSE
19-04-2016 18:04,"b""@kevinmrutledge Hi Kevin! Please provide details to @TiVoSupport, they'll be able to assist you.""",SocailMedia,0.5,5,Very Positive,FALSE
19-04-2016 17:42,"b""See Rovi's @VanessaVarian at 10:30 on 4/20 (https://t.co/4fWkf2ehm9) &amp; @bkasrel at 11:30 on 4/21 (https://t.co/BQ7CN73jJ1) at #NABShow!""",SocialMedia,0,3,Neutral,FALSE
19-04-2016 17:30,"b'14 years ago today ""My Big Fat Greek Wedding"" premiered and the world shouted, ""Opa!"" Will you see the sequel?'",SocailMedia,0,3,Neutral,FALSE
19-04-2016 17:27,b'@ndelgrande Hi Nick! Looping in @TiVoSupport here to help.',SocailMedia,0,3,Neutral,FALSE
19-04-2016 15:47,b'@thepoolgoddess @americanskier Spring has certainly sprung! What are you watching?',SocailMedia,0.267857143,4,Positive,FALSE
19-04-2016 15:16,b'What should #broadcasters worry about now that more #socialmedia networks are inking live #streaming deals? https://t.co/F0YXyKCxZf',SocialMedia,0.318181818,4,Positive,FALSE
19-04-2016 13:55,"b""Don't forget: See @cndawesontv at #APEXMarket tomorrow in #Amsterdam! https://t.co/DB6Gg5I8t1 @theAPEXassoc https://t.co/Jw8BILp1bt""",SocialMedia,0,3,Neutral,FALSE
19-04-2016 00:35,"b""@summeraustin Hey Summer! Have you contacted @TiVoSupport yet? They'll definitely be able to help out.""",SocailMedia,0.5,5,Very Positive,FALSE
19-04-2016 00:20,"b'How wild is the new movie, ""The Jungle Book""? Tweet us your thoughts. https://t.co/g8xQ7P1qCJ'",SocailMedia,0.118181818,3,Neutral,FALSE
18-04-2016 21:04,b'Take a look back at how #AmericanIdol changed #television #entertainment over its 15 seasons: https://t.co/6m3aMIgMkB',SocialMedia,0,3,Neutral,FALSE
18-04-2016 20:20,"b'This TV show premieres tonight, but can you name it from these emojis? (Hint: The 1995 film has the same name) https://t.co/XNWj4c9Zbd'",SocailMedia,0,3,Neutral,FALSE
18-04-2016 18:38,"b""Plus, see Rovi's Vanessa Varian speak on Wednesday at 10:30am &amp; Bruce Kasrel Thursday at 11:30am. #NABShow https://t.co/82VdKXQYCq""",SocialMedia,0,3,Neutral,FALSE
18-04-2016 18:36,"b""We'll be in Las Vegas this week for #NABShow! Who will we see there?""",SocialMedia,0,3,Neutral,FALSE
18-04-2016 17:00,"b'Today in 2008, ""Forgetting Sarah Marshall"" gave us a lot of laughs about love. Here are some of the best moments: https://t.co/r61p6kVBb4'",SocailMedia,0.75,5,Very Positive,FALSE
18-04-2016 16:44,"b'@robvarra Great to hear, Robert! TiVo on.'",SocailMedia,1,5,Very Positive,FALSE
18-04-2016 16:42,b'How is #entertainment consumption changing? Join our free May 4 webinar to learn more: https://t.co/MudoDLGycS. https://t.co/sgl13xD3DJ',SocialMedia,0.45,4,Positive,FALSE
18-04-2016 16:40,"b'#TaxDay isn\xe2\x80\x99t always a walk in the park, but at least it\xe2\x80\x99s inspired great movies. Favorite tax-themed flick?'",SocailMedia,0.333333333,4,Positive,FALSE
18-04-2016 15:58,b'@fsponge Hi Alex! Thanks for reaching out. Have you contacted @TiVoSupport?',SocailMedia,0.2,3,Neutral,FALSE
18-04-2016 15:54,b'@keep_going_hard Hi Francisco! Our @TiVoSupport team can look into this for you.',SocailMedia,0,3,Neutral,FALSE
18-04-2016 14:00,"b""Ever been frustrated by bad #sports #metadata? Same here. So we're making it so much better: https://t.co/KZfoxEGp20 https://t.co/hSojbn4C2s""",SocialMedia,-0.225,2,Negative,FALSE
16-04-2016 01:30,b'Can you identify this classic musical through these emojis? https://t.co/81yxTKxKGn',SocailMedia,0.083333333,3,Neutral,FALSE
15-04-2016 22:32,"b'Will you be #bingewatching ""Unbreakable Kimmy Schmidt"" this weekend? #hashbrown'",SocailMedia,0,3,Neutral,FALSE
15-04-2016 22:00,b'@lisawillnotlose Hi Lisa! Bringing in @TiVoSupport here to look into this one.',SocailMedia,0,3,Neutral,FALSE
15-04-2016 21:58,b'@homeautomationg Thanks for the love!',SocailMedia,0.4125,4,Positive,FALSE
15-04-2016 21:57,b'@rcnconnects \xf0\x9f\x99\x8c \xf0\x9f\x99\x8c',SocailMedia,0,3,Neutral,FALSE
15-04-2016 21:56,"b""@dennisupdike Hi Dennis! Have you contacted @TiVoSupport? We'd like to help resolve.""",SocailMedia,0,3,Neutral,FALSE
15-04-2016 21:00,"b""Networks huffed and they puffed and they decided they won't run ads for the TiVo BOLT: https://t.co/qJxgvwz7km""",SocailMedia,0,3,Neutral,FALSE
15-04-2016 19:25,"b""#ICYMI: On Monday we welcomed Ted Schremp (@tschremp) as Rovi's new CMO: https://t.co/e138Y0MqFm. https://t.co/0CXiXM4fV3""",SocialMedia,0.136363636,3,Neutral,FALSE
15-04-2016 18:53,"b'Can you finish this quote from ""Scarface""? ""Say hello to my little __________""'",SocailMedia,-0.1875,2,Negative,FALSE
15-04-2016 16:32,b'See Vanessa Varian speak on Wednesday at 10:30am at @nabshow! https://t.co/4fWkf2ehm9 https://t.co/sCGzSMF8Rl',SocialMedia,0,3,Neutral,FALSE
15-04-2016 12:10,b'.@cndawesontv is speaking at @tvconnectevent in London! See his panel at 12:00 on April 28. https://t.co/I53cCyFqHy',SocialMedia,0,3,Neutral,FALSE
15-04-2016 01:40,"b'Ah skip, skip it real good! #namethatsong https://t.co/RHe4HOoGFt'",SocailMedia,1,5,Very Positive,FALSE
14-04-2016 23:28,b'@itsstevei Hi Steve! The folks over at @TiVoSupport will be able to help out.',SocailMedia,0.5,5,Very Positive,FALSE
14-04-2016 23:00,"b'#Bones is back, and love is in the formaldehyde-scented air. https://t.co/M5HaQqhbyj'",SocailMedia,0.25,4,Positive,FALSE
14-04-2016 22:10,b'A Golden State of mind. The @warriors have set the new @NBA record with 73 wins in the regular season! #DubNation',SocailMedia,0.184090909,3,Neutral,FALSE
14-04-2016 20:39,"b""Today Rovi's Amy Slater is speaking at #accelerateQTC, @apptus in San Fransisco, @RoviCorp https://t.co/UVR55cEuih""",SocialMedia,0,3,Neutral,FALSE
