Date,text,DataSource,Polarity,SentimentScore,Sentiment,Feature,match
03-02-2016,b'Fantastic article by @TheGeekChurch about the TiVo Bolt! https://t.co/INgHaL1POh',SocialMedia,0.5,5,Very Positive,BOLT,
20-07-2016,"Please be aware that TiVo customer service and tech support are notoriously bad. My own experience with them was extremely frustrating: the new Bolt I purchased for $300 soon developed major defects, they sent me a ""refreshed"" unit with even more defects and I went around and around with them for many months, being continually lied to and misrepresented by their employees (mostly making promises that were never fulfilled). I finally documented all written contacts with them then disputed bogus charges with my credit company - and won! Recommend you check out: https://www.consumeraffairs.com/entertainment/tivo.html. I believe they hope dissatisfied customers will just give and go away, which many do due to the extreme frustration of dealing with this company.",TechReviews,0.12849026,3,Neutral,BOLT,
26-04-2017,"I went out and bought a TiVo Bolt and Mini thinking that would be the answer to my frustration with high cable TV prices. I got the hardware installed and signed up for everything online, give them a credit card number for month by month subscription until I decided whether the service was right for me or not. After a few months I realized that it really didn't give me what I needed. I still had to subscribe to Netflix Hulu Amazon in order to give all of the programming that I wanted and TiVo just didn't seem worthwhile.",TechReviews,0.189142857,3,Neutral,BOLT,
26-04-2017,"I upgraded a lifetime service agreement on one of my 2 Premier TiVOs to a new Bolt 10 days ago. The sales rep for TiVO, who was NOT located in the USA, transferred the wrong TiVO Premier lifetime service from a machine I still intend to use. Trying to explain this situation to the various foreign representatives has taken at least 20 phone calls to TiVO and, to date, developed 5 different Case Numbers in the past 10 days. I have requested a representative based in the USA to speak to about this issue. The only thing TiVO has done is to close the Cases without ever talking to me, by voice, or email, or pony express for that matter. This company's customer service is a cruel joke.",TechReviews,-0.193863636,2,Negative,BOLT,
26-04-2017,"We have now owned three TiVos. The most recent being the BOLT. It has just failed and is less than two years old. TiVo insists the only way to transfer our purchase of a lifetime subscription is if they ship to us a new one and we return the nonfunctional TiVo. This whole transaction will take 5 to 6 days. We are requesting that we go and buy a new one now and then ship back to defective one, but TiVo will NOT accommodate us. We would have to buy another lifetime guarantee. This is not customer service! We have spent hours on the phone with TiVo going round and round about this with zero customer service, little to no understanding of what we are saying. They LOVE to put you on hold forever hoping you will hang up or go away. If you are in the market for inferior equipment, horrific customer service and wasting hours of your time, this is your product!",TechReviews,-0.048839962,2,Negative,BOLT,
26-04-2017,"I purchased a TiVo Bolt. I'm on the road all of the time, so I do not need cable or satellite service. The Bolt works great. The problem is the TiVo Mini's. This is the second one they sent me to fix the problem. It is worse than the first one... The problem is... For those of you who work with computer hardware and software like me. If the wifi card is active and the Ethernet port is also active, they will not be compatible. There is no way to deactivate either one... With so many complaints with this product, you will think they can fix it!!!",TechReviews,0.194270833,3,Neutral,BOLT,
26-04-2017,"My TIVO Bolt worked for 4 months, but has had issues for over 2 months. Calling support results in the same response. ""Unplug the unit, Unplug the modem, do this multiple times"" while I am put on hold for 5-10 minutes at a time. Then wait 5-10 days and try it again. When asking to speak to a supervisor usually results in a dropped call. The couple of times I got someone, I was again put on hold for 5-10 minutes. I finally got them to send a new unit, which had a different problem.",TechReviews,-0.018939394,2,Negative,BOLT,
26-04-2017,"Like many others on this thread, I had excellent service and luck with TiVo. I have two Series 2 boxes which have run for 10+ years with little incidents. If/when there were incidents, I'd call the TiVo Tech Support line and they'd invariably help me fix the problem quickly and professionally. In February, I got an email saying the Series 2 boxes would not be supported much longer. They had a great offer to transfer my lifetime service onto a new Bolt. I bought a Bolt and a TiVo Mini to connect to the machine. I then got emails saying the supply was not meeting demand and the delivery was on hold awaiting their manufacturer. I got the new Bolt a few weeks later and got it all running with the TiVo Mini. I really liked streaming off the box onto my phone feature because I travel for business. ",TechReviews,0.284880051,4,Positive,BOLT,
26-04-2017,"All was working well until a few weeks ago. I spent 10+ hours on phone with TiVo Support and Verizon as TiVo often blames the provider. Then TiVo sent me a replacement box. I got it, plugged it in, called TiVo to activate. It didn't work. Called Verizon. Spent 3+ hours on phone trying to get it to work. Called TiVo back. Spent another 3+ hours. Finally, I plugged my Series3 boxes back in and they work fine. So, after 20+ hours of working on this, I called TiVo and they're refunding my money. It appears these Bolts are just not working.",TechReviews,-0.010416667,2,Negative,BOLT,
26-04-2017,"I have had a Tivo DVR since the company's launch. I recently acquired a BOLT after nearly 2 months of fooling around with fixing the #3 generation TIVO. I can't begin to describe the hassle I've encountered -- everything from payment to order to technical support. I suspect that TIVO's recent acquisition by a larger company may have something to do with the problems I've encountered. Now after about 3 weeks of use, the BOLT box I installed isn't working and TIVO is mailing me another. I am ready to pull the plug and use the less user friendly but at least less expensive cable DVR. Don't make an investment in this technology unless you're willing to put up with consistent problems across the board. It's too bad as this used to be a very well run company.",TechReviews,-0.030555556,2,Negative,BOLT,
26-04-2017,"When I purchased a new Bolt a year ago, I cancelled service on the old Premiere. I just found out that I have been being charged 14.99 a month for 12 months for that Premiere. Customer support said I never requested cancellation of the Premiere and that I had been carrying two services for the years. They also said they would not refund the money because it had been my responsibility to stop the service.",TechReviews,0.118181818,3,Neutral,BOLT,
26-04-2017,"I want to warn prospective customers that units are expensive, mostly defective and built not to last (tried both Roamio and Bolt). Charged $300 for a TiVo Bolt. Subscription is $14.99/month. Warranty is only for 90 days, after which they try to sell you a ""refurbished"" unit for an additional cost of $149! Then try to rip customers off further with selling ""service agreements"". The front green light on my almost 13-month-old Bolt suddenly stopped lighting up. The unit would not respond in any way to the remote. The light on the back was on and I could hear the fan running. I checked online - seems to be a common problem - and went through all the recommended steps, including unplugging the unit, trying to set up again, etc. but nothing worked.",TechReviews,0.016666667,3,Neutral,BOLT,
26-04-2017,"When I called tech support, I was first told that they only offer a 90-day warranty but would send me a ""refurbished"" unit for a cost of $149. Told them I would not be forced or coerced into paying them AGAIN for a practically new $300 unit. They agreed to send me a \'refreshed?\' unit (with no cords or remote) at no charge. I spent hours transferring my saved programs onto the new unit, with phone help from TiVo. Within a week, the so-called refurbished/refreshed unit started to cut out sound, freeze screen picture and kept losing connectivity with my WiFi (the latter of which was working perfectly with my laptops and printer combo). I then wasted hours on the phone with a variety of tech support and customer service staff. For my ""frustration and inconvenience,"" I was promised a brand new Bolt with attachments. A week later, another ""refreshed"" unit with no attachments was received.",TechReviews,0.104545455,3,Neutral,BOLT,
26-04-2017,"I am not writing this to be vindictive, but to warn others not to get sucked into this giant scam. Yes, it\'s a good service - WHEN IT WORKS! Do NOT trust a ""refreshed"" unit - both a replacement Roamio and Bolt were defective from the start. They also make every effort to get customers to pay another 50% of the cost of a new unit that was only purchased 13 months prior.",TechReviews,0.202272727,3,Neutral,BOLT,
26-04-2017,We have always liked TIVO for 10 plus years until we bought the Bolt and this is a disaster. We are disgusted with TIVO. After a month of not programming properly and TIVO not answering any questions about their problems they finally sent out an email saying the problem was fixed. After doing all they asked we find out they messed up yet again. I would like to know if they are ever going to get this problem with recording one passes. We are so very disappointed in them.,TechReviews,-0.2125,2,Negative,BOLT,
26-04-2017,"I have had a TIVO Roamio for a couple of years and have really enjoyed it. I decided to purchase a TIVO Bolt. I started the activation process and found out that I would be committed to paying the monthly price regardless of whether or not I used it. It is absolutely ridiculous that you must purchase their hardware (which would be useless without a subscription), and then be held to pay on a monthly basis regardless of use. I wonder if Donald Trump owns a share of this company. It\'s something he would do to take advantage of people with limited income. I told the ""advanced"" customer service representative that I did not agree with the terms and he hung up on me. ",TechReviews,-0.000952381,2,Negative,BOLT,
26-04-2017,"I am returning the TIVO Bolt to Best Buy (letting them know why they need to take the device back) and I am going to find out if I will be committed to a year subscription for the Roamio I currently have when the current year expires. If so, I'm done with that. If more customers refused to be held hostage, TIVO would get a clue and treat us with some respect.",TechReviews,0.3,4,Positive,BOLT,
26-04-2017,It's not too much to ask a company to respect your time is valuable. My time lost could have bought 10 bolts... this refurbished one... which I only bought due to the discounted price wasn't worth it. It's working fine now but I feel compromised keeping it. I just don't want to fight with them anymore. When it expires I highly doubt I will ever use tivo again. If you get the runaround DON'T play their game. Insist on returning it or getting a new one ASAP and insist if it doesn't arrive in time to take it back. Although I doubt they will. You'd think they respect your desire to return things but I can't force them to live up to their legal responsibility without a lawyer.,TechReviews,0.093126722,3,Neutral,BOLT,
26-04-2017,"iVo first appeared in 1999 with the DVR. Today it offers the TiVo BOLT, a streaming device that turns your TV into a smart TV by integrating your favorite streaming apps like Hulu, Netflix, Sling TV and more. The BOLT comes in a 500GB, 1TB and 3TB storage capacities. That comes out to be about 75, 150 and 450 hours of show and movie storage capability. Pricing starts at $199.99 for the 500GB BOLT, $299.99 for the 1TB and $499.99 for the 3TB.",TechReviews,0.312857143,4,Positive,BOLT,
26-04-2017,"\n                                By using the TiVo BOLT box instead of your cable provider's box, you can integrate your cable TV subscription with your streaming services subscriptions and puts them all in one place. This lets you avoid monthly rental and DVR fees from your cable company.\n                            ",TechReviews,0,3,Neutral,BOLT,
26-04-2017,"\n                                SkipMode on the BOLT makes sure you never have to watch commercials again. Not only that, but you\xe2\x80\x99ll never have to fast forward commercials again. One button lets you skip a whole commercial break and resume your show exactly where it picks up again.\n                            ",TechReviews,0.191666667,3,Neutral,BOLT,
26-04-2017,"\n                                4K UHD TVs are slowly creeping into the market as the next big thing. TiVo BOLT is 4K compatible so you can get all the clarity, color and detail your new TV offers.\n                            ",TechReviews,-0.040909091,2,Negative,BOLT,
26-04-2017,\n                                TiVo BOLT lets your record four shows at once for up to 150 hours of HD programming (for the standard model). Watch your recorded shows on your TV or your mobile device.\n                            ,TechReviews,0,3,Neutral,BOLT,
26-04-2017,\n                                You can stream content from the TiVo BOLT on up to ten TVs as long as you have a TiVo Mini for each TV ($150 each).\n                            ,TechReviews,-0.025,2,Negative,BOLT,
26-04-2017,"he Bolt+ is an upgraded DVR for TiVo power users who want 4K support, six tuners, hundreds of hours of recording time, and are willing to pay a high price for it.",TechReviews,0.205,3,Neutral,BOLT,
26-04-2017,iVo Bolt DVR streams 4K and streamlines the way you watch TV,TechReviews,0,3,Neutral,BOLT,
26-04-2017,he TiVo Bolt combines a best-in-class DVR experience with a streaming media box; it has the capability to stream and download recorded content to iOS and Android devices; and easy expansion to other rooms with TiVo Mini extenders; skip commercials on primetime TV recordings with a single button press; excellent cross-service search.,TechReviews,0.30922619,4,Positive,BOLT,
26-04-2017,"he TiVo Bolt makes a strong claim to the throne as king of DVRs and streaming media, but those pesky TiVo service fees keep it short of perfection.",TechReviews,0.216666667,3,Neutral,BOLT,
26-04-2017,"TiVo's supply of on-demand apps continues to grow, but at the moment this includes Netflix, Amazon Instant Video with Prime, Hulu Plus (coming soon to Bolt), YouTube, Yahoo, Aol On, Vudu, Plex, Web Video Hotlist and HSN for video. Spotify, iHeartRadio and Pandora are available for music. Also, the app platform is based on the Opera web browser, and the Bolt has access to apps developed for that browser. ",TechReviews,0.166666667,3,Neutral,BOLT,
26-04-2017,iVo Bolt review: Getting smaller and faster has a price,TechReviews,0,3,Neutral,BOLT,
26-04-2017,". The company seems to have realized it's not just trying to beat your cable or satellite company's half-assed excuse for a set-top box, as Apple, Google, Roku, Amazon and others join game systems and Blu-ray players in a fight for living room dominance. Now, TiVo has a new design and, for the first time, a solution for easily skipping commercials. Still, that might not be enough to make the Bolt (starting at $300) a good buy.",TechReviews,0.133712121,3,Neutral,BOLT,
26-04-2017,\n            Gallery: TiVo Bolt Review | 10 Photos\n          ,TechReviews,0,3,Neutral,BOLT,
26-04-2017,"The Bolt isn't for cord-cutters, or power TiVo users who value Lifetime service or need more recording space and tuners. But for the casual TV viewer who just wants a better cable box without making a huge upfront investment? Even with an interestingly curved frame, it's a perfect fit -- all while piling on extras like commercial skipping and sending recordings to your phones and tablets.",TechReviews,0.333333333,4,Positive,BOLT,
26-04-2017,"You can check out our preview for most of our impressions of the hardware, which continued to hold up under further use. The Bolt's bent shape means you won't be stacking anything on it, but it's so much smaller than the TiVos of old, we don't think most people will have a problem fitting it in their cabinets somehow. In my living room it was virtually silent, and you can turn off the lights on the front, as on previous models. It's missing analog video/audio outputs, but that's about all you'll have to give up for the size of this relatively diminutive DVR.",TechReviews,0.123333333,3,Neutral,BOLT,
26-04-2017,"Judging by the style of TiVo's refreshed logo, the Bolt's arc shape is something fans will need to get used to, at least for certain units. I like it, but for many it's disconcerting at best, and annoyingly incompatible with stacking at worst. I'd be shocked to see if the new ",TechReviews,-0.118668831,2,Negative,BOLT,
26-04-2017,"The software has been revamped, but with a light touch -- it's still TiVo. A new style with flatter icons and channel logos gives it a more modern look, but if you already liked the UI, it's not a big change. I'm not sure if it's the new hardware inside the Bolt or a switch from Flash to HTML5 for apps, but the new box is definitely better equipped to page through Amazon and Netflix than its predecessors. Still, that's not quite enough to make this style of DVR a direct competitor for the likes of Apple, Roku and Amazon. The basic TiVo interface has had so many things added to it over the years, that it still feels like you're taking extra clicks to get into and out of apps, set up new OnePass recordings or even just browse through the guide. The number of features the Bolt offers is definitely better than competing TV boxes that are stuck pushing just internet TV or cable TV, but the trade-off there is a more complicated UI.",TechReviews,0.184772727,3,Neutral,BOLT,
26-04-2017," One year of TiVo service (necessary to actually use the box) is included right off the bat. That\'s great, but adding ""Lifetime"" service, which keeps the box active for as long as it\'s working, and can transfer if you sell it in the future, now costs $600, up from $400. Combined with the base model Bolt, that\'s $900 spent before you\'ve even added a Mini extender or extra storage, and for now there\'s no rebate for existing customers. If that\'s too big of a commitment, TiVo offers a one-year plan for $150 and (",TechReviews,0.008531746,3,Neutral,BOLT,
26-04-2017,"Compared to a cable DVR, I currently pay $26 per month (total, $10 for the DVR and $8 each for two extenders) to rent Comcast's X1 setup. After 24 months that's $624, so even just a couple of years of TiVo ($300 for a 500GB Bolt + $300 for two Minis + $150 for an extra year of service = $750) can be a comparable decision compared to cable, for a better experience that doesn't reboot every night at 3AM. After three years, it's $936 for cable vs. $900 for TiVo on that plan, although it could take longer for the price advantage to flip if one opts for Lifetime service.",TechReviews,0.125,3,Neutral,BOLT,
26-04-2017,"he TiVo Bolt, however, attempts to be the set-top box that can fulfil most of your requirements. It comes with the streaming applications you\xe2\x80\x99d would find in other set-top boxes, but adds the ability to watch live TV, record shows, and even skip adverts. ",TechReviews,0.170454545,3,Neutral,BOLT,
26-04-2017,"It also has smartphone integration, which should appeal to households that are committed to the world of cable but looking to break away from the living room. The TiVo Bolt is currently only available in the US and only works with US cable providers.",TechReviews,0.133333333,3,Neutral,BOLT,
26-04-2017,"he TiVo Bolt is available with either 500GB or 1TB of hard disk storage. I tested the 1TB version, which is enough to store around 150 hours of full HD video.",TechReviews,0.114583333,3,Neutral,BOLT,
26-04-2017,"s with previous TiVos, the TiVo Bolt requires a CableCard, which your cable company should be able to supply. Some companies may charge you a monthly fee for this, however, so it\xe2\x80\x99s worth finding out before you take the plunge. The set-top box also supports an HD aerial for those who want to watch broadcast TV.",TechReviews,0.211111111,3,Neutral,BOLT,
26-04-2017,"he Bolt has both Wi-Fi connectivity and a gigabit Ethernet port. The 802.11ac, dual-band Wi-Fi is particularly impressive: despite sitting in my basement, the Bolt easily connected to a router two floors up and delivered a consistent and reliable connection.",TechReviews,0.561111111,5,Very Positive,BOLT,
26-04-2017,"he Bolt comes with a wide range of streaming apps, including the familiar options you would expect, such as Netflix, Amazon Instant Video, Hulu and YouTube.",TechReviews,0.06875,3,Neutral,BOLT,
26-04-2017,"etup takes some time, however, so block out an afternoon to make sure you can get everything up and running. The device ships with an HDMI cable, so I was able to quickly plug that into my TV, hook it up to my cable connection through its coax port, and flick it on. Once the Bolt powered on, it was the start of a set-up process that took close to an hour.",TechReviews,0.444444444,4,Positive,BOLT,
26-04-2017,"he TiVo Bolt needs to calibrate on several fronts just to get to a television connection. After I spent the time plugging the device into my other hardware, I had to provide location information, connect it to my wireless network, and follow the many on-screen prompts to get going. While those prompts were helpful and easy to follow it was still a laborious experience. The Bolt\xe2\x80\x99s remote may work well for a viewing experience, but for tapping around a menu, it\xe2\x80\x99s a pain. Hopefully you\xe2\x80\x99ll only have to do this once so the pain will be short lived.",TechReviews,0.076041667,3,Neutral,BOLT,
26-04-2017,"he biggest issue with TiVo is that you\xe2\x80\x99re required to pay a monthly service fee. While the Bolt comes with one year free, once that period ends you will need to pay $149.99 per year or $14.99 per month just to keep the TiVo service running. ",TechReviews,0.4,4,Positive,BOLT,
26-04-2017,"iVo Bolt \xe2\x80\x93 Remote, Interface and Experience",TechReviews,-0.1,2,Negative,BOLT,
26-04-2017,"he TiVo Bolt comes with the familiar peanut-shaped TiVo remote, although this one has been redesigned somewhat from the TiVos of old. While it is small, it\xe2\x80\x99s still comfortable to hold and both children and adults should have no problems using it.",TechReviews,0.105,3,Neutral,BOLT,
26-04-2017,"With all of that said, it\xe2\x80\x99s hard to find fault in the overall TiVo Bolt experience. Moving around the software was simple and I didn\xe2\x80\x99t succumb to any annoying glitches. The device was able to render the features quickly, its 4K support is a welcome addition, and TiVo\xe2\x80\x99s own features, such as suggestions and wish list, are still among my favourite for finding new shows. ",TechReviews,0.12780303,3,Neutral,BOLT,
26-04-2017,iVo Bolt \xe2\x80\x93 Should I buy the TiVo Bolt?,TechReviews,0,3,Neutral,BOLT,
26-04-2017,"For those looking for a DVR experience and want some of the extras that are offered in streaming boxes, the TiVo Bolt delivers. Those who want a wider array of streaming services and don\xe2\x80\x99t care about what\xe2\x80\x99s on TV at any given time, however, will find that the TiVo Bolt falls short.",TechReviews,0,3,Neutral,BOLT,
26-04-2017,"here\xe2\x80\x99s also the issue of cost. The TiVo Bolt costs $300 for the 500GB model and $400 for the 1TB option. While that cost includes one year of TiVo service, after that, the TiVo-exclusive features \xe2\x80\x93 including SkipMode, QuickMode, OnePass, and others \xe2\x80\x93 come at a cost of $14.99 per month or $149.99 per year. Add that to the standard cost of cable television and the monthly fees charged by streaming services, and the Bolt\xe2\x80\x99s total cost of ownership starts to soar.",TechReviews,0,3,Neutral,BOLT,
26-04-2017,"t $300 or $400, the TiVo Bolt may be one of the more expensive set-top boxes on the market, but it also delivers one of the richest and most appealing experiences. Despite its unorthodox design, the Bolt\xe2\x80\x99s outstanding software, unique features, good performance and plenty of add-ons make it a worthy buy.",TechReviews,0.363541667,4,Positive,BOLT,
26-04-2017,"But the hardware is secondary to the amazing software package you get with the TiVo Bolt. After living with it for a few weeks, I would find it practically impossible to go back to anything but the Bolt. For those of you on an older TiVo box, you\xe2\x80\x99ll notice right away that the interface has been cleaned up considerably, with a Live TV window in the corner and suggested shows running along the top. The menus are responsive and all settings are much more accessible than in previous versions of the OS. What\xe2\x80\x99s particularly noteworthy is OnePass. The outdated Season Pass feature is gone. I loved it because it let me catch every episode of a show, no matter when or where it aired. But inevitably I would miss an ep and be stuck rifling through Netflix or sifting through VuDu or Amazon. OnePass takes those two paradigms, recording live television and streaming video, and mashes them together. Now, I can see a listing of all the seasons and episodes of a OnePass show, along with\x...",TechReviews,0.10702324,3,Neutral,BOLT,
26-04-2017,"kipMode is the Holy Grail feature for the Bolt. Having used TiVo for the past decade, I have a deep-seated dislike\xc2\xa0of commercials. It\xe2\x80\x99s amazing how being able to fast forward past them practically whenever you watch a show considerably lessens your tolerance. In fact both of my children, when confronted with live television for the first time, were gobsmacked when I explained to them that we couldn\xe2\x80\x99t just fast forward past the commercials to get back to their shows. The Roamio introduced a dedicated 30-second skip button, which made jumping past commercial breaks a matter of a couple of presses (and some guessing). The Bolt retains that button; but adds the ability to skip past the commercials entirely with a single press. SkipMode is\xc2\xa0the closest thing you can get to a streaming video experience for recorded television and it\xe2\x80\x99s glorious. It\xe2\x80\x99s gotten so I practically refuse to watch anything live anymore. I\xe2\x80\x99d much rather wait...",TechReviews,0.055627706,3,Neutral,BOLT,
26-04-2017,"he elephant in the room is that the Bolt requires you to sign up for a service package (or buy a lifetime subscription for the unit). However, it does comes with a free year of service \xe2\x80\x93 so you\xe2\x80\x99ll have plenty of time to decide if the greatest DVR ever is worth the $150 a year (They do offer a monthly plan, but it\xe2\x80\x99s not offered up front and it\xe2\x80\x99s $15 a month, which is kind of a \xe2\x80\x9cgotcha\xe2\x80\x9d after a year of free service). The nice thing is that you can recoup some\xc2\xa0of those costs by turning in your cable-provider\xe2\x80\x99s DVR and renting\xc2\xa0a CableCard from them instead. In the end, you\xe2\x80\x99re getting a far superior experience for less cash per month.",TechReviews,0.437037037,4,Positive,BOLT,
26-04-2017,", depending on the capacity you choose. My advice? Spring for the more expensive 1TB model, get a TiVo Mini for your other TVs, and let the Bolt be the media streaming device for the whole house.\xc2\xa0Speaking of, there are huge streaming plans in the works for the Bolt. Currently, you can stream your recorded shows in-house to your phones and tablets. But the addition of out-of-home streaming is coming, which means you can get anything your Bolt can access\xc2\xa0",TechReviews,0.079166667,3,Neutral,BOLT,
26-04-2017,"I was a big fan of the software refresh that came out for the Roamio last year and figured the Roamio would be the last TiVo I bought for a long time. When the Bolt was first announced, I was skeptical that TiVo could do much more to improve upon their model. I have happily been proven wrong. If you watch TV, you need a Bolt. it\xe2\x80\x99s that simple.",TechReviews,0.05,3,Neutral,BOLT,
26-04-2017,"iVo provided me with a Bolt, as I noted in the review. But just because a company offers an item to review does not guarantee them a favorable article. The opinions expressed in the review are my own. ",TechReviews,0.35,4,Positive,BOLT,
26-04-2017,"I\xe2\x80\x99m tired of lousy cable/Fioptics DVRs. I\xe2\x80\x99ve been looking at buying a Bolt since it came out. But I want aa remote Mini with it, and realized that it requires a hardwire network connection, NOT wireless. That\xe2\x80\x99s not possible for me.",TechReviews,-0.25,2,Negative,BOLT,
26-04-2017,"eading further, you can use coax to set up a network \xe2\x80\x93 MoCA. The Bolt can create such a network, but the Bolt must be hardwired into the router \xe2\x80\x93 also not possible for me. You can buy a $50 MoCA to define network\xe2\x80\xa6",TechReviews,0,3,Neutral,BOLT,
26-04-2017,\n      TiVo Bolt review: Watching TV faster\n    ,TechReviews,0,3,Neutral,BOLT,
26-04-2017,"It\xe2\x80\x99s taken 16 years, but TiVo has finally changed its mind. Its latest model, the radically redesigned Bolt, which goes on sale this week for a base price of $300, finally lets you ditch all the ads in a blink. By simply pressing a button once, you can skip an entire block of commercials in many recorded programs, a feature called SkipMode. No more fast-forwarding and hoping you land on the right spot, or repeatedly hitting a 30-second advance button.",TechReviews,0.026190476,3,Neutral,BOLT,
26-04-2017,nd that\xe2\x80\x99s not the only way the Bolt can save you time when watching TV.,TechReviews,0,3,Neutral,BOLT,
26-04-2017,"he Bolt is an odd-looking, white box with an angled top and bottom, which replaces the current low-end, and most popular, model of TiVo\xe2\x80\x99s current Roamio line, the Roamio-S. (The other Roamio models will remain on the market.) It\xe2\x80\x99s much smaller than the Roamios, and the tapered top surface makes it much harder to stack things on top of it.",TechReviews,0.215909091,3,Neutral,BOLT,
26-04-2017,"Like the Roamio-S, the Bolt has four tuners, which means you can record four shows at once. It also has the same 500 Gigabytes of storage as the Roamio-S, though you can double that for another $100.",TechReviews,0,3,Neutral,BOLT,
26-04-2017,"Unlike some TiVos I\xe2\x80\x99ve tested over the years, I found setting up the Bolt to be a breeze, including the transfer of the cable card from my personal, older TiVo.",TechReviews,0.083333333,3,Neutral,BOLT,
26-04-2017,"One of the most important features of the Bolt isn't new, but it\xe2\x80\x99s improved: it combines old-fashioned cable TV with popular online streaming services in one box. That means you can go from cable to Netflix without the common hassle of changing your TV\xe2\x80\x99s input to switch from your cable box to, say, your Apple TV or Roku.",TechReviews,0.267272727,4,Positive,BOLT,
26-04-2017,"ow, with the Bolt, TiVo is ready to proclaim itself the One Box To Rule Them All. Or, in the company\xe2\x80\x99s words, a ""Unified Entertainment System"".",TechReviews,0.2,3,Neutral,BOLT,
26-04-2017,"ot only does the new Bolt call itself the only TV box you\xe2\x80\x99ll need, it actually has new features to make that claim stronger. It switches between cable and streaming video more smoothly than past TiVos, and it has a faster version of its previous integrated search, which brings up results from both cable and internet video and lets you watch or record from the source of your choice.",TechReviews,0.084006734,3,Neutral,BOLT,
26-04-2017,"nd, when you set up a season-long recording (called a OnePass), the Bolt fetches episodes from every available source, including streaming services and my cable company\xe2\x80\x99s On Demand service. Even if a show is on hiatus, older episodes available on these services are offered up.",TechReviews,0.322222222,4,Positive,BOLT,
26-04-2017,"In my tests, Netflix and Amazon Prime and YouTube looked as good as they do on Apple TV and Roku. And, if I had a 4K TV, Netflix and YouTube could have looked even better, since the Bolt supports their 4K programming.",TechReviews,0.6,5,Very Positive,BOLT,
26-04-2017,"Well, the Bolt only offers a handful of the many, many online streaming services available from Roku or even the more-limited Apple TV: Netflix, Amazon, YouTube, Vudu, Yahoo, and popular music services including Pandora and Spotify. It doesn\xe2\x80\x99t include Hulu, which is on the Roamio, but TiVo says it expects Hulu to return once its app has been reconfigured for HTML5.",TechReviews,0.35,4,Positive,BOLT,
26-04-2017,"lso, there\xe2\x80\x99s a bug in the Bolt\xe2\x80\x99s Netflix app which can cause the service to freeze. TiVo says it\xe2\x80\x99s infrequent and will be fixed soon, but I ran into it and had to reboot the unit.",TechReviews,0.1,3,Neutral,BOLT,
26-04-2017,"I have owned a TiVo for years, and appreciate it. Despite the odd look of the Bolt, I found its new features attractive and reliable.",TechReviews,0.256565657,4,Positive,BOLT,
26-04-2017,"I wouldn\xe2\x80\x99t say that the Bolt should make non-cable users suddenly buy cable. But, if you already have it, this is a good solution.",TechReviews,0.35,4,Positive,BOLT,
26-04-2017,Review: TiVo's latest model makes it easier to bolt from cable,TechReviews,0.5,5,Very Positive,BOLT,
26-04-2017,The first thing you'll notice about the TiVo Bolt is its odd shape - it looks like someone bent the case in an industrial press.\n                                ,TechReviews,0.041666667,3,Neutral,BOLT,
26-04-2017,"In a call with the Bolt's product manager, I asked why the case was not level. I said it wouldn't play nice in my home theater cabinet because it would be difficult to stack other components on top of it.",TechReviews,0.11875,3,Neutral,BOLT,
26-04-2017,GM's electric Chevy Bolt to go 238 miles per charge,TechReviews,0,3,Neutral,BOLT,
26-04-2017,"The Chevrolet Bolt, General Motors' Tesla-fighting electric hatchback for the masses, will be able to go 238 miles (383 kilometers) on a single charge.",TechReviews,0.15952381,3,Neutral,BOLT,
26-04-2017,"The Bolt is TiVo's smallest, sleekest DVR yet. And it packs some powerful new features like 4K video support, the ability to speed up your shows, and a button to skip past entire commercial blocks with one quick press. ",TechReviews,0.086616162,3,Neutral,BOLT,
26-04-2017,"\xc2\xa0and streaming video services like Hulu, making\xc2\xa0its subscription plan and expensive hardware look less and less appealing. The Bolt could be the DVR that puts TiVo back on top. At $299.99 for a 500GB model and $399.99 for a 1TB version, it's still a relatively pricey device, but it's more affordable than the previous generation of TiVos, and comes with a year of service included, so you don't need to commit to a monthly fee in the first year. Add four tuners, robust content management, out-of-the-home streaming of recordings and live television, and an easy-to-use (albeit text-heavy) interface, and you have a very compelling\xc2\xa0DVR that works with both cable and over-the-air (OTA) television. It's our new Editors' Choice for digital video recorders.",TechReviews,0.087337662,3,Neutral,BOLT,
26-04-2017,"\xc2\xa0is almost Apple-like in design: simple, white, and curved. It looks like a slightly warped box that lifts off of the ground half an inch in a gentle slope on the left side. The front bears a black TiVo logo at the top of the curve, and a small green power LED on the right side of the panel. The back holds an HDMI port, a coaxial cable/antenna connector, an Ethernet port, two USB ports, an eSATA connector for adding storage, 3.5mm and optical audio outputs, the power connector, and a Remote Finder button that makes the remote beep audibly. The CableCARD slot hides behind the Bolt's casing, on the underside of the device. ",TechReviews,-0.037619048,2,Negative,BOLT,
26-04-2017,"As mentioned above, the Bolt comes with one free year of TiVo service. After that, it costs $149.99 per year or $14.99 per month. If you want to use the Bolt with your cable or FiOS service, you're going to need a CableCARD from your service provider. However, the Bolt can also work with OTA broadcasts, which is how we configured it in our test lab. Satellite service is not supported.",TechReviews,0.2,3,Neutral,BOLT,
