Date,text,DataScource,Polarity,SentimentScore,Sentiment,Feature
"January 23, 2016","the Bolt makes great economic sense	My cable company was charging me about twenty five bucks a month (or three hundred a year)  for a DVR box and DVR service. This equates to the cost of the Tivo Bolt with service for 1 year, with the key difference is that after year 1, you can actually ""own"" the Tivo Bolt device (unlike the cable company's box.) Further, in year 2, the TiVO Bolt's cost is cheaper that the cable company's equivalent cost [for DVR box and service] by a whopping 50% since you then only pay the Bolt's $150 subscription fee and no further cost for the Bolt device. On these grounds alone, the Bolt makes great economic sense!I like the fact that Bolt is lightweight and has a chic bent design. I am disappointed, however, that there are no heat vents on the top of the device as is the case with most DVR boxes. With TIVO, I am able to get all the Time Warner Cable channels except for BBC World and ""On Demand"" channels with merely the cable card (and not a ""turning adapter."") Pictures are crisp and I like the sound quality which the Bolt has set to its default Dolby Digital 5.1. Unlike other devices, the Bolt comes with a 4K-capable HDMI cable. And if you ever run short of capacity, you can easily add capacity via the e-sata port. I find that the Bolt is considerably faster at accessing Netflix menus than my Roku 2 device.I could not get the Bolt's volume button to work with my Samsung TV.WHILE TIVO IS GREAT AT CREATING A UNIFIED SYSTEM, IT WOULD REACH PERFECTION IF IT IS A PLATFORM TO also OBTAIN ""A LA CARTE"" CHANNELS.I am giving the Bolt 5 stars for its overall value and because its price includes 1 year of f",Amazon,0.62,5,Very Positive,APPS
"October 14, 2015","Save $$$ on Your Cable Bill	This is a great device for anyone moving to Tivo for the first time.  As Tivo has stated the Bolt is not meant for the classic customer and is meant to create a new class of Tivo users.I'm a FIOS customer looking to save on my outrages bill.  I have 3 TVs with one DVR.  I wanted to lower my monthly bill significantly  So I've switched from owning 3 FIOS devices to 3 Tivo(1 Bolt and 2 minis).  My calculation is that one year of FIOS device rentals will pay for the complete Tivo cost.  Year 2 and on I only need to pay Tivo a $15 a month fee(this fee is waved by Tivo for 1 year when you by a Bolt) vs the never ending device cost associated with FIOS.  You do need to rent a Multi cast -CableCard from FIOS about $5 a month.So far the only loss is FIOS ondemand.  I mostly get by that feature by using Netflix, Hulu, ... which is built into Tivo.  You can still use FIOS ondemand via other devices(tablet, smartphone, laptop, ...).Everything else is so much better.- Remote devices from the DVR are no longer glitchy.  Everything works as expected.- Interface works smoothly, clean, and modern.- One touch commercial skip is wonderful.Also the Tivo devices will work with any cable provider I may switch to in the future(FIOS, Cox, Dish, DirecTV).I recommend that classic Tivo customers not down this device and wait for the evolution of the Roamio.",Amazon,0.62,5,Very Positive,APPS
"December 23, 2015","TiVO Bolt	I have been a TiVO customer since the beginning.  The Bolt is a huge leap forward.  Looks cool and is easy to set up (as usual).  It is very fast when navigating the guide or My Shows.  But the best part is how fast it is when loading and navigating Netflix.  Oh, and the Skip feature is awesome!}",Amazon,0.62,5,Very Positive,APPS
"February 29, 2016","Bolt is Great	We really like the skip mode and the integrated access to Netflix, etc. The search feature and the recording of up to 4 shows at once are also features that we really like. In fact, there are so many neat features, that it's taking us a while to learn how to use them all.",Amazon,0.62,5,Very Positive,APPS
"January 21, 2016","Works really great. I was so impressed that I immediately returned ...	Works really great. I was so impressed that I immediately returned the 500 GB unit for the larger, 1 TB one! My older TiVO does not have the skip feature which I really like. Now that Netflix and Amazon Prime work so well there's no need for an internet streaming device.",Amazon,0.62,5,Very Positive,APPS
"December 13, 2015","Like it except for one thing.	One little tweak could have made this perfect.  I recently cancelled my Dish Satellite service.  I've been watching TV from my HDTV Antenna mounted on a 30' mast, and pulling in Amazon and Netflix from the Amazon Fire TV.  I bought the Tivo for two reasons, to be able to record shows from the antenna without having to watch commercials, and to not need the Fire TV.  Don't get me wrong, I love the new 4K Fire TV (even though my TV is only capable of 1080P), but I just thought I would use the Tivo Bolt for everything. I run everything through a Yamaha Receiver, and it just would have made for less switching of inputs.It would have worked except for one thing, controlling Amazon content from the Tivo remote (pause, rewind, fast forward, etc) was a PITA with the Tivo remote.  I much prefer using the dedicated Voice Remote that comes with the Fire TV, it's interface is much more user friendly.All in all, I really like the Bolt. It's worth it to me to spend $149.00 a year to have the ability to record and skip commercials from Broadcast TV.Just wish the remote were a little more user friendly so I could have used it for everything. In my opinion, that's the only thing keeping this from getting 5-stars.",Amazon,0.45,4,Positive,APPS
"April 25, 2016","OTA Tuner Support, Amazon Instant, price, and ...	OTA Tuner Support, Amazon Instant, price, and 1-year subscription. Not too  picky about the design considering the fact that there's functionality involved. I use the TiVo in conjunction with the Nvidia Shield which is my main unit for viewing content, however the Shield has no access to Amazon Instant and watching live Over the Air TV Broadcast are a bit to sensitive when the signal degrades for a brief moment. This is where the TiVo Bolt shines for me at least. Any degradation in signal, the TiVo quickly recovers and most times you don't even notice it, where as with the Shield and Nexus Player, there's a 10-second pause in video while the audio continues to play. 500GB hard drive with a ESata slot on the rear for more capacity is sufficient enough for seasonal viewing. Netflix, and Vudu (vudu is not available for Android TV) ,YouTube, Plex, and a few more apps are available. If you are familiar with Android TV and the use of a Chromecast, the TiVo Bolt has the ability to cast content from you mobile devices.In my opinion the Bolt is a solid DVR solution for those wanting to Cut the Cord, however the Bolt does offer the ability to install a Cable Card as well.The only shortcoming for the Bolt when compared to other TiVo Products such as the Roamio, is the",Amazon,0.45,4,Positive,APPS
"March 1, 2016","It's fantastic - And Easy to Modify for More Storage!	Let me start by saying that I think the Bolt is pricey for the size hard drive you get. Storage is inexpensive and TiVo skimped a bit here.So, I bought a 2GB drive and swapped out the hard drive in the new bolt before turning it back on. TiVO doesn't even sell a 2 GB Bolt, but now I have one!A few things I didn't expect (which I like):+ The resolution is much better than what I had with my cable company DVR. less artifacts, faster channel changes, and smoother fast forward.+ Skip Mode and QuickMode are insanely awesome - you'll wonder how you lived without them+ The system seamlessly integrates with streaming services - the netflix app on the bolt is gorgeous.Sometimes Pandora/Spotify crashes, but I blame those apps, not the Bolt. I wish I could stream outside the home like Slingbox can. That feature is sorely missed. I also wish Tivo Minis were less expensive or that I could use my appleTV like a TiVo mini.I would pay $40 for an app that let me use my appletv box as a TiVo mini. Maybe the remote is the issue?Overall - Highly recommended to anyone new to TiVo. This is a great box at a great price!",Amazon,0.45,4,Positive,APPS
"January 26, 2016","Love it!	Price is a little high for what it does, but it works exactly as intended. If you have multiple set top boxes that are rented from your cable provider, the tivo can actually save you money in the long run (this product coupled with the Tivo mini)It unifies your streaming services and cable into one easy to use platform that moves very quickly. I was using a PS4 and smart tv + set top box rented from comcast. The Bolt goes faster than the PS4 on Netflix, youtube, amazon and I can switch between live tv and streamed media so quickly!The only downside is that the price is pretty expensive, but you get a year of the tivo service included. The bolt can actually save you money if you rent multiple set top boxes from your cable provider.I'm loving it so far and I think it was worth every penny considering I'm able to better utilize my comcast services... searching for tv and shows, I am now comparing things that are streamed on netflix and amazon, with things that are on comcast's video on demand (which I rarely used before due to the slow processing of the previous set top box and the atrocious user interface for searching).",Amazon,0.45,4,Positive,APPS
"April 3, 2016","Dropped nearly $50 a month from my cable bill.	I bought 1 from Best Buy a few months back, & loved it so much I ordered another from Amazon. I loaded up my Cox DVR's ($32 month + $20 for Contour Service which is the mandatory interactive program guide), & gave that piece of crap back to Cox, got a cable card for $1.99 a month, & knocked nearly $50 a month off my bill. Plus the guide is much better, the whole system is mucher more user friendly. They'll pay for themselves in 13 months. Not having to switch inputs to watch Netflix, Hulu, etc, is great. I can actually trim down my cable package further since I have Prime, Netflix, & Hulu, which I was already subscribing to before I bought the Bolts.",Amazon,0.45,4,Positive,APPS
"December 28, 2015","Great product but incomplete...  5th star to be added!	Just like any other new product to the market, the TiVo Bolt has its shortcomings BUT thanks to incredible customer support and service the Bolt has the potential to be perfect.The user interface is friendly and easy to use.  My wife, who isn't the most tech savvy person, uses it flawlessly and has no problems finding he favorite shows and movies.  Initial setup was relatively easy to include setting up MoCA with a required 'filter'.  The Bolt works flawlessly with Comcast's cable card and I have have access to all of my media.  The manner in which the Bolt searches through the many services (Hulu, Amazon, Netflix, etc) is what truly sets it apart.  Overall I am very happy with my purchase.My only complaint is that the Bolt currently does not offer Out-Of-Home streaming and this is a must have option for me... especially during football season.  I do a lot of international travel.  I hope this option will be activated soon as it has been promised by mid-2016.  The 5th star will be added once the OOH Streaming comes online!Keep up the good work TiVo!",Amazon,0.45,4,Positive,APPS
"November 6, 2015","A glitchy unit at product launch, great since.	I bought the Bolt shortly after it's debut, and at first, dealt with software issues involving Amazon and Netflix streaming. A year later, and I couldn't imagine TV without this machine. It's terrific, and will only get better.Channel changes and tuning is crisp and rapid. Season Pass is terrific, allowing automatic recording of all your favorite shows. Streaming services are integrated, so say goodbye to switching inputs. The classic Tivo Peanut remote is comfortable, intuitive, and durable. A great feature of the remote is it's use of IR/RF, eliminating the need for line of sight. This is great for me, as I keep the unit behind a cabinet door.Monthly service fees are cheaper than those of the cable company, making the Tivo that much more attractive an alternative to the terrible DVRs that the cable companies offer.You will need a cable card for most channels. Premium channels, such as NFL network, will require a tuning adapter as well. Cable card fees are about three dollars a month, and I'm not charged for the tuning adapter.The bolt loses a star with me for it's dumb design. Yes, it's ugly looking, but it's fatal flaw is a lack of top vents, resulting in a unit that runs alarmingly hot. So hot, in fact, that it will certainly shorten it's service life. I'v",Amazon,0.45,4,Positive,APPS
"February 19, 2016","We like the TiVO and look forward to having the same ...	We like the TiVO and look forward to having the same cool interface at both of our homes. Only negative is we would have liked a cheat sheet to help us learn the features. We still do not know how to use the quick speed feature and the commercial skip feature only works on some shows. Integration with Netflix is good but we repeatedly stumble trying to find Netflix's search  feature.",Amazon,0.45,4,Positive,APPS
"January 17, 2016","Best yet from a 15+ year user of Tivo products	Love the speed of the menus - SO much faster than my Premiere.  Even Netflix/Amazon access is faster.  I also like the smaller remote - a throwback to my original Tivo purchased in 2000.  Hurry and add the external streaming/download feature via my Stream.  I use this feature from my iPad while on the road - only disappointment so far.",Amazon,0.45,4,Positive,APPS
"October 29, 2015","A big step forward but needs improvement	Replacing the big, dumb cable box/DVR I got from Comcast with a Tivo Bolt has made my television life much more pleasant. The Bolt is far from perfect, has a learning curve which I’m still climbing since I’ve owned it only a couple of weeks now, but it’s smart, pretty intuitive, and--simply put--is the best TV interface I’ve ever used.Pros--Very fast!  Amazingly so.--Small and even elegant--It learns as you tell it what you like and don’t like and records what you tell it you like - love the thumbs-up/thumbs-down functions for telling it what I do and don’t want to see more of.--The Internet-based program guide shows up on your TV screen and it’s up-to-the-minute, a real plus.--SkipMode is terrific but doesn’t work for most shows - not yet, anyway--Neatly and seamlessly pulls together content from many sources, not only cable and on-air TV but streaming services such as Amazon, Netflix, YouTube, Pandora and more. Bravo!--Connects well and intuitively with other devicesCons--Its WHITE color sets it apart from other BLACK devices - good marketing, but the device doesn’t play nicely with my otherwise all-black system.--Setup directions were terrible to non-existent - needs MUCH MORE attention. How about a simple 1-2-3 guide “Tivo Bolt for Dummies” or some such?  Who kn",Amazon,0.45,4,Positive,APPS
"October 18, 2015","Welcome back, TiVo	Takes me back to the TiVO heyday when their user interface was far and away the best out there. Others have caught up somewhat, but the new Bolt is amazingly easy to use and the integration w/ Netflix/Amazon/VuDu is mostly seamless. Appreciate that I can plug in an old external HD and double/triple storage capacity out of the box.Setup is easy, but note that there may be some issues w/ your cable company feature set (I'm currently unable to stream Comcast VOD). Rating 4 stars due to this issue, but will update based upon Comcast/TiVO's ability t rectify the VOD issue in a timely fashion.",Amazon,0.45,4,Positive,APPS
"January 18, 2016","Happy and Disappointed	Pros:Will pay for itself and from then on save money on Time-Warner cable DVR service and rentals in a year.Navigation interface and universal search is great, once you get used to it.Integration with Netflix is smooth; easier to get to and use than through smart tv or Roku.Being able to knit two tvs together with Mini and ability to watch and record from either is great.So far software seems more stable than Time-Warner's.Cons:No expansion drives are currently available or being manufactured; I contacted TiVo about this and they said talk to Western Digital. Color me more than a little disappointed, and if drives don't soon become available, color me looking for a class-action suit for false advertising to join.No access to any On-Demand services from Time-Warner; not a fault of TiVo, but it would have been nice to know.Cancelled shows frequently show as due to lack of space, when that isn't the case; original time slot moved, channel not available, etc. This combined with the sudden disappearance of expansion drives makes for more paranoia than necessary about capacity.Another casualty of going to the cable card (and another Time-Warner, not TiVo problem) is a number of channels are no longer available without a Time-Warner DVR or purchase of additional packages. BEINHD is the one",Amazon,0.45,4,Positive,APPS
"January 21, 2016","Great Streaming, video integration,  Poor Antenna Strength	Disclaimer, I did not buy this on Amazon because I wanted a larger hard drive and opted to purchase this model with a larger drive from Weak Knees.  I wanted to share my experience though for those with an antenna.This is my third TIVO and I am a complete convert to using there DVR over the old DVRs I had from the cable company.  Six years ago I cut the cord and use antenna (OTA) combined with TIVO and had a great experience.  I bought this TIVO to get the streaming feature even though my six and 11 year olds TIVOs still work!I was very excited when my new Tivo started up and the speed of navigating through the menus.  I quickly found how to stream to my Iphone and Ipad with their app and loved how easy it was to watch Tivo content anywhere in the house.  I would say the Tivo app is actually a better interface to the recorded content and schedule however if you want other content such as Netflix you'll need to use the Tivo on screen menu system.My biggest disappointment though was the loss of channel strength.  I still have a working TIVO HD and the Bolt gets about 15-20% weaker signal on my antenna than the old device.  This means I lose 2 major networks on my tv.  I did some research and saw on the TIVO discussion boards that TIVO has had a weake",Amazon,0.45,4,Positive,APPS
"October 14, 2015","Things I like: --More space is great	I have had the BOLT up and running for about a week now. I am coming from a 2 tuner cable provided DVR with a 160GB harddrive. 18-20 hours of HD recording and it was full.Things I like:--More space is great.--Interface and OnePass are wonderful. Much better than what I had.--4 tuners has all but eliminated tuner contention.--The speed of the interface/device is very good.--Searching my DVR recordings/guide with the streaming options in one place is a great feature.--Picture and sound quality is much higher that the cable provided box. It was connected with the same HDMI cable, so it has to be the newer box.Things to consider:--The setting from previous TiVo boxes to dis-allow clipping is not there. This would make only having 4 tuners even better as repeated shows could be recorded at a later time, not clipped.--Update to allow streaming to 2 devices in the home at the same time cannot come soon enough.--Update to allow Out Of The Home streaming cannot come soon enough.--Keep improving the Plex integration. I love this feature, and the more formats the BOLT can direct play without transcoding, the better.--Would be nice if the BOLT could search your Plex content like it does Amazon and Netflix.--Keep adding additional streaming channels. To truly keep me from needing an",Amazon,0.45,4,Positive,APPS
"November 12, 2015","An Honest Opinion	I migrated from a Roamio OTA 4- tuner to the Bolt for one reason. That was the Commercial Skip feature. The information provided by TIVO concerning the parameters as to which programs would be targeted was very misleading (I understood shows from the top 20 networks between 4 pm thru midnight to cover the late night shows). I still do not know what is covered but I did get a response to one of my surveys which stated that just because a show was marked SKIP once does not mean that each current episode would be so marked. This is disappointing and deceptive. Concerning those shows that do get tagged, the feature works very well 99% of the time. Some are dead on, some are off by a second or two. A few times the beginning SKIP is omitted but I know once the commercial starts to hit the CHANNEL FORWARD (this is by far a better choice than the D button for this elderly old fellow). So I am 85% happy with the feature and hope that the number of shows are increased. Even though I am still paying for my subscription on the Roamio (I knew that I would be), I genuinely feel that the move was very worthwhile. Even though I have a 4K Smart TV and can get to Netflix directly to view those such movies in 4K, the Netflix app on the TIVO offers the same. Hence, one less remote to mess with. Another plus.",Amazon,0.45,4,Positive,APPS
"January 28, 2016","Bring us On Demand apps for HBO, Showtime, EPIX and Starz	Needs On Demand apps for premium content: HBO Go,  SHO Anytime, EPIX, Starz Play. I have Time Warner Cable, using a cable card in my TiVo Bolt and the only downside is I don't get access to On Demand. My Roku and Google Chromecast give me this functionality, however I this was advertised as ""TiVO BOLT replaces your cable box"" on the tivo.com website - it might have replaced it but I lost core functionality and have to do workarounds now. Please bring us those Apps, how is it a tiny company ROKU can have them, and Google Chromecast, but TiVo (older than any others, been around since 1999) can't get with the times and offer us On Demand apps?Also, ""watch tv anywhere"" so long as the channel isn't prohibited from streaming, which is like 70% of them apparently.OnePass is nice, though I'm unsure if telling it to record episodes will actually work in the case that they're re-runs and available on Hulu? It bundles it all together which makes it a bit confusing. You really need to make it more apparent as to WHAT shows you have recorded.. it's all intermingled with available from Amazon and Netflix and Hulu that it's hard for me to just see a long list of THESE are the shows/movies that you've recorded.",Amazon,0.45,4,Positive,APPS
"December 26, 2015","Overall Great Product	Overall great product.The TiVo Bolt offers a great user experience for available services.  The device offers you the ability to search all of the supported content providers in one place using TiVo's friendly user interface.  Add a TiVo Mini to your home network and you can duplicate this experience on other television's, with the Bolt's 4 available tuners.To give credit where credit is due, TiVo's user interface is a key differentiation.  The archaic and lackluster interface from my cable provider is proof they don't focus on the user experience.  Once you've TiVo'ed, life just isn't the same.  The screens pop, the sounds are warm, the searches are comprehensive and quick and your recorded content is easily sorted.  Some other streaming devices come close, such as the Kindle Fire interface, but I still find TiVo's to be superior in organization and ease of use aside from the sheer power of offering one place to access all available content.I really like that when I look for a movie title or TV show this one device interrogates my cable providers programming, current recorded content, Netflix and Amazon accounts.  I can either set up a recording for cable content or quickly and easily access streaming content.To address the elephant in the room, the key phrase here is ""available cont",Amazon,0.45,4,Positive,APPS
"August 2, 2016","and I love TIVO! You can stream a lot of services ...	Price is right for a DVR...and I love TIVO! You can stream a lot of services directly through this device (Netflix, Amazon Video, HBO Go, Hulu, YouTube, MLB.TV, Plex, VUDU, HSN are just a few.) Of course, these services require additional sign up and fees. The only issue I have is with the updating of the system. 1.) It does not work through wireless service so I have a hard line to the system which is ugly 2.) It is supposed to update automatically on a daily basis. However, it fails constantly. I have to start the update myself, it will then fail, but if I update it a second time right away, it succeeds. I have been on the phone with TIVO and they are unable to resolve so I have resigned myself to the fact that I will have to do the updating myself. I have done research and they apparently have been aware of this issue, but no resolution. If you can deal with those issue, the price is right.",Amazon,0.45,4,Positive,APPS
"October 27, 2015","Tivo Bolt = Good to Go	So far so good, TIVO has made ""cutting the chord"" a bit easier with it's access to Netflix and Amazon Prime on the same box as I use for surfing the channels. I currently have Verizon Fios Internet (with local TV channel + HBO/Showtime for 2 years) as a part of the internet package. No rental fees of boxes and DVR service.  The bolt comes with a free year of DVR service and with the mini, I have it in the living room and master bedroom.If TIVO had the HBO Go app, I would give it 5 stars.",Amazon,0.45,4,Positive,APPS
"October 23, 2015","Great box, going in the right direction with lots of room for improvement.	The new features are amazing. Commercial skip on late night channels only really needs to expand to the other channels. Search across different sources like Netflix and cable is great too. However, the lack of apps like HBO Now makes this limited. The box also needs to be able to accommodate OTA and Cable, not one or the other. I had gotten used to watching local channels OTA because OTA picture quality is a significant improvement over the HD cable signal (I'm guessing it's their horrible compression that degrades cable picture quality). However, I'm still stuck in the situation of swapping inputs for watching OTA and Cable with the Bolt - this also means the unified search feature cannot include both sources either. That is disappointing. The remote commands transferred to my Harmony One perfectly. However, the TiVo remote seems to be missing Page Up and Page Down on the channel guide. Altogether it's been a pleasant experience but there is definitely large gaps in functionality that need to be filled out.",Amazon,0.45,4,Positive,APPS
"January 8, 2016","WAY better than the box from my cable company; a few notches short of perfection	Have had the Bolt for about 2 weeks now and am really happy with it.  It is WAY more responsive than my old cable boxes which used to drive me crazy with the lag when I tried to use the guide.  It is so much smaller and tucks away and the RF remote is a nice convenience so I can stash it even more out of sight.  The DVR experience has always been superior to the cable companies and I love how Tivo has much better algorithms to record and recommend shows.  The integration with apps like Netflix and Amazon Prime make it so much more convenient to have a ""one stop shop"".  Even my technology challenged mother was able to navigate through it with ease.  The ability to stream or download recorded shows to my phone is a great option for entertainment when I travel.  And in a little more than a year I'll break even on the cost of renting from the cable company and will be saving money.Why not 5 stars?  A few, relatively minor, opportunities. - I'd like to have more streaming services available, like Watch ESPN or some of the major networks.  To truly be able to disconnect my Roku, there are some more services that need to be added.  I'd also like to be able to select which services to show and turn off the ones I don't want/use. - I'v",Amazon,0.45,4,Positive,APPS
"January 26, 2016","Best TIVO yet	Love it overall!Likes:- 4 tuners is great- Netflix app works- Small size of unit- Menus responsive and easy to navigate (except one issue, see below)- SKIP is wonderful!- PLEX app is nice to have built in- Works great with TIVO mini- Add program to record via the web when you are away from homeNits:- I don't like going too far up in the menus landing you in the top suggested item tiles.  It is very jarring and I almost never meant to go there.- PLEX app crashes (but doesn't crash the whole box)- Boot time is still VERY long- I miss the antenna and cable inputs (though I may be the only one)- No Watch Live TV menu item (have to use button on remote)- Price is a bit high- The mixing of recorded and streaming content in My Shows needs more design work.  I have to turn it off for all of my OnePass titles.  It is rare that you want to see all past seasons when you are just recording new episodes and watching them.",Amazon,0.45,4,Positive,APPS
"January 12, 2016","I love several things about my new Bolt	I love several things about my new Bolt. It is super fast, much faster connecting to my Amazon and Netflix accounts. I love that I can record 4 shows at once. The SkipMode is pretty cool. I like that I can schedule recordings through the app. Probably my biggest negative is the remote doesn't work to control my TV sound/input etc. After extensive and exhausting searching through all the codes in the Bolt we came to the conclusion that they are just not compatible. I am using my old remote from my Premier XL as I refuse to spend another $50 for a learning remote. Am kinda disappointed that one didn't come standard with the ""newest, best thing"" from TiVo.",Amazon,0.45,4,Positive,APPS
"February 8, 2016","I love the TiVO Bolt and what it does.	I love the TiVO Bolt and what it does to integrate the many ways I watch movies and shows. It does what it says it will very well. Four stars instead of 5 because there are some things I wish it did. Like recording to the disk from Netflix or HULU. I wish I could record while I sleep when my bandwidth isn't being used and then watch some other time. The TiVO suggestions is way too random and I wish I could mass delete shows or folders instead of deleting one at a time. Even with those concerns the TiVO Bolt is a huge upgrade from my standard cable box. I Love it.",Amazon,0.45,4,Positive,APPS
"February 13, 2016","Tivo continues evolution	Overall still like Tivo. This is our third.Network services are slow to launch when activated from search on Bolt. Services such as Hulu and Netflix launch much faster on Roku.Like the Android app. Would be nice if it had bigger buttons for use on exercise equipment and thumbs up/down for managing recordings. Download is nice advantage.Would like to stream to Roku.RF remote is an improvement to the traditionally nice Tivo remote. Some awkward sequences.Boot still slow after all these years.",Amazon,0.45,4,Positive,APPS
"March 9, 2016","like what's provided in the ""what to watch now"" menus)	I'm a cord cutter who hasn't had (or wanted) cable or OTA TV in years. I bought the Bolt because it offers both  a universal queue and cross-platform search for streaming content. The curated lists in ""browse TV and movies"" and the ability to integrate my own content via Plex is icing on the cake.  And even though I didn't care about broadcast TV, I'm actually using it again some simply because it's there. If ""my shows"" was presented in a more visually appealing way (e.g., like what's provided in the ""what to watch  now"" menus), and it had the ability to queue shows from within the various apps themselves (e.g., Netflix, Hulu, Amazon, Vudu), it would be darn near perfect.",Amazon,0.45,4,Positive,APPS
"January 12, 2016","I am very pleased with my new TiVo Bolt	Overall, I am very pleased with my new TiVo Bolt.  It was easy to set up.  I like the performance and the user interface.  I like the capabilities of the apps like Amazon Video, Netflix, and Plex.  However, I was stunned to discover that the Bolt does not have the MLB.tv app loaded or (apparently) available, despite the fact that it is present on the Roamio boxes.  I hope this is going to change before the season gets underway in the Spring.",Amazon,0.45,4,Positive,APPS
"October 30, 2015","I certainly enjoy the convergence of TV programming / recording and other ...	I certainly enjoy the convergence of TV programming / recording and other streaming content from Netflix and Amazon.  One thing I do wish were available is a wider set of apps (think roku) and a casting capability from the phone (think chromecast).Early on I did run into some issues with a strange HDMI copy protection error thrown by the handshake between the Tivo and the TV.",Amazon,0.45,4,Positive,APPS
"November 18, 2015","Cut the Cord w/TIVO Bolt	I recently cut the cord (got rid of Dish), installed an HD antenna for local channels and am using the Bolt to record off the antenna, as well as access Netflix and Amazon Prime video.  Works great, initial start up has some hiccups, but great picture and features. If it had the Sling TV app then I would be able to get rid of my ROKU, but so far great experience and product.",Amazon,0.45,4,Positive,APPS
"January 9, 2016","This box rocks!	I was a Tivo user many years ago with DirecTv and I'm glad to be back. The DVR functions are intuitive and I am really impressed how quickly I am able to navigate through the menus. Opening Netflix, Amazon, etc. is quick compared to accessing the content thru my TV or BluRay player. The SkipMode is awesome although I wish more programs were included.  And the Tivo app allows me to watch my programming on my cell phone.  Much better than the old Comcast hardware I was using although the new X1 boxes are pretty good.",Amazon,0.45,4,Positive,APPS
"September 16, 2017","So far, so good.	Still pretty new to it, but I do love the multiple tuners and the Skip Mode. Haven't tried Quick Mode yet--seems odd, but I'll wait to pass judgement. Also like the Netflix/Amazon/etc interface.I upgraded from a Series 3, so some of the took some getting used to, but I'm getting the hang of it pretty quickly.",Amazon,0.45,4,Positive,APPS
"July 20, 2017","TiVo Bolt is a great cable cutters box but could be perfect with a little work	I like the ease of set up.  The remote feature and the integration with streaming services such as Netflix and Amazon Prime.Picture quality on the OTA tuners is excellent.It would get 5 stars if it provided access to one or more of the streaming cable services such as SlingTV or DIRECTV Now.  Then it would be a perfect solution for cable cutters.",Amazon,0.325,4,Positive,APPS
"March 7, 2016","Recommended but could be better.	I bought this for my mom so I'm not the primary user but here's my experience in getting the unit setup.No installation instructions were included and the online user manual was not very informative so I had to contact customer service a few times.  Customer service was very easy to access and helpful.  I was especially surprised that the agents appeared to be US based.TIVO Bolt makes a big deal about the commercial skip button.  It ends up that this function is only available on certain shows - maybe 10% or so of total programming.My mom does like the fact that she can access Netflix and Hulu via Bolt.The remote has the selector buttons near the top when it's more natural that those primary buttons should be positioned in the middle of the remote.  The video control buttons are located in the center.Overall, the product does seem to be a good DVR solution for cord cutters.",Amazon,0.325,4,Positive,APPS
"January 23, 2016","Cutting the Cord with TiVo Bolt	After 10 years with DirecTV we decided to ""cut the cord."" After some research, we elected to go with TiVo for over the air television and Internet streaming. I was very disappointed when Bolt did not support Hulu but TiVo Mini did. TiVo did finally roll-out their Hulu app for Bolt about ten days after we purchased the Bolt.Thus far, I have four complaints about the Bolt: First, TiVo kept downloading stuff that I had not wanted to record, I know they say that I can train the Bolt over time to know what I like but that is nonsense. We have four users in the house that all like different things, there is no way that I can associate preferences with a viewer profile; something you can do with Netflix. I ended up with over a hundred unwanted programs being recorded that I had to delete one at a time. As a result, I shut this feature off.Second the app menus are different between the two TiVo devices that I own. I bought them on the same day and expect them to look and act the same but they do not. On my Mini, Hulu never remembers what I have been watching and I have to go to a generic screen and search for the same program every time I watch the next episode of the same show.The DVR feature of the TiVo which is supposed to be the main selling point of the unit for live TV is rath",Amazon,0.325,4,Positive,APPS
"November 7, 2015","Fire your cable company	Was a little rocky to start with app issues.  Trouble activating etc.  tech support is pretty weak. But once I got everything working, it is awesome!! Love the commercial skip, jump 30 seconds forward, 15 back.  Integrates well with Netflix, and Amazon. Wish it had Hulu.",Amazon,0.325,4,Positive,APPS
"January 4, 2016","Very good but could be great	Things a like about new Bolt:1. 4K compatible2. Fast processor3. Integrated Netflix appThings I do not like:1. The curved shape is odd, I would prefer a flat box.2. The new menu uses white highlight bars that a bit harsh on the eyes.3. Provide user selectible color options. I prefer the yellow highlight bars used on the previous model.",Amazon,0.325,4,Positive,APPS
"January 29, 2016","Keep getting better	I love being able to skip commercials.  Love being able to record 4 shows.  Much faster connecting to Netflix than my premier.  Still adjusting to new remote.  Does seem a little buggy at times.",Amazon,0.325,4,Positive,APPS
"January 28, 2016","TiVo Bolt: cutting the cord the right way	Have truly loved the experience of TiVo. It's made my cord cutting easy by combining my OTA antenna and my VOD services. One thing that would make this an easy 5 star would be adding Sling TV. Other than that, Netflix, Amazon Video, Hulu and YouTube have filled any void of cable tv. Thanks TiVo!",Amazon,0.325,4,Positive,APPS
"April 2, 2016","The GREAT BOLT but the sky is cloudy for streaming services...	I do LOVE The new BOLT!  As I have loved all other TIVOs in the past.  But it does fall short in the streaming service side.  I't like to at least see the other (HBO is supported) major movie channels supported like Showtime, Epic, Starz & Max.  Not to mention any of the other smaller, or local ones!  So as I love the BOLT still does not YET completely replace the ROKU or FireTV unit on the same TV.  It does do Netflix, Amazon and Hulu.  Also the included version of Plex does not handle the streams as well as my other devices, audio seems to get out of sync more often on it.  But even with these shortcomings it is still GREAT and better than my cable companies box!  Not quite yet the ONE box to Rule the TV, if you are diversified with your demands!",Amazon,0.325,4,Positive,APPS
"January 24, 2016","I love to Tivo Bolt using ota	I love to Tivo Bolt using ota. Love that Netflix and other apps are built in .only problems  are that at this point no external hard drive to increase  storage space.wish that hulu would show up on one pass",Amazon,0.325,4,Positive,APPS
